2.63415   	   -4.32419   	    -1.41448
4.45372   	   -3.98393   	    -4.58524
1.99198   	   2.64482   	    4.11774
2.11471   	   -4.17104   	    2.96949
4.2105   	   1.79545   	    -3.21907
-0.100144   	   -3.93226   	    -1.99658
-3.01279   	   -2.10031   	    -1.28439
-2.53913   	   0.600088   	    1.54171
-2.5599   	   1.51015   	    -2.55473
-2.0271   	   -2.80988   	    -1.28824
-3.86059   	   -0.198207   	    4.70896
2.72735   	   3.21903   	    -1.06135
-0.391919   	   -2.08713   	    -2.41369
-4.50626   	   1.47024   	    -1.6698
5.21675   	   -3.86937   	    -3.73301
-0.558604   	   -2.22617   	    -1.14364
4.90414   	   -2.97612   	    -4.35408
-0.837697   	   -2.22926   	    4.04909
3.56653   	   -1.51196   	    -4.28655
3.12322   	   1.79387   	    -2.99113
-2.16154   	   5.02524   	    4.92298
-2.34289   	   4.91528   	    -4.22593
-0.553528   	   -1.94608   	    1.02052
3.62806   	   3.00645   	    -3.51538
2.37271   	   3.10384   	    3.28132
-2.69723   	   0.103061   	    -2.71783
0.167092   	   0.100214   	    -0.18302
0.31466   	   -4.40717   	    2.31003
-1.86839   	   4.01425   	    -3.93666
-1.45909   	   1.44537   	    3.11979
4.67976   	   4.32014   	    -1.96715
1.03395   	   -3.2295   	    4.12479
3.59804   	   -0.00461128   	    -4.81704
-3.78239   	   0.91787   	    -1.06724
-2.5597   	   0.963192   	    -1.61752
5.14293   	   -0.865111   	    1.4434
-2.54627   	   -0.475933   	    -0.158669
3.76541   	   2.94973   	    2.05104
-4.5139   	   -0.604815   	    2.63454
0.939488   	   -1.68431   	    4.44974
1.71563   	   -0.674476   	    -1.77348
1.62711   	   4.53228   	    -1.89289
0.614699   	   -0.979838   	    -1.42159
2.99325   	   -3.43265   	    -1.16803
-3.84581   	   -1.72822   	    2.19357
-1.65961   	   -1.83887   	    -3.26071
-1.87766   	   -3.84132   	    3.97774
-4.84053   	   -0.00449434   	    -0.325588
-2.46341   	   3.55323   	    -2.87109
3.99255   	   -4.69926   	    2.90625
-2.92077   	   1.14525   	    2.33637
-2.69366   	   -1.83056   	    3.74072
2.73047   	   0.483924   	    -0.407063
2.1453   	   -3.10707   	    2.58741
2.68146   	   -2.02228   	    1.62778
-4.20353   	   3.36083   	    -1.06712
-1.425   	   2.5684   	    4.77536
1.76722   	   -0.881238   	    2.74608
-3.13567   	   1.97706   	    4.08435
5.15534   	   2.17702   	    -3.44114
-2.78512   	   0.243866   	    3.28763
-3.20669   	   -1.9069   	    -0.185425
3.33591   	   -0.979694   	    -2.16878
-3.53836   	   2.1429   	    -2.36404
2.63713   	   -4.02543   	    4.9695
-1.53573   	   0.976225   	    -3.93211
-4.52196   	   -3.62905   	    -2.91365
1.23203   	   0.633043   	    2.25099
-0.479771   	   0.292747   	    0.621034
-4.60172   	   5.04746   	    2.94123
-4.27966   	   2.2735   	    -0.974346
4.5462   	   4.84907   	    -0.831849
5.1325   	   -4.2994   	    1.3843
-2.39118   	   -3.43315   	    -3.23974
-1.4082   	   -1.87556   	    -2.1262
3.57294   	   -4.65689   	    5.17114
-2.01015   	   5.08326   	    -1.53227
3.22892   	   1.63944   	    0.853869
4.31507   	   -0.699918   	    -4.4327
3.034   	   0.928594   	    -4.58678
-2.09953   	   -4.81898   	    3.89058
4.7695   	   -3.48724   	    -1.53851
1.92659   	   1.78977   	    0.952579
1.02293   	   -4.94532   	    1.72091
0.605097   	   3.08551   	    -3.35357
1.72932   	   -2.17452   	    1.39141
-3.7638   	   2.67653   	    2.26719
-0.769442   	   4.96521   	    3.69115
-0.376175   	   -3.65262   	    2.86142
-2.50145   	   -0.27102   	    -5.24312
2.30635   	   -0.71024   	    -2.62661
4.31295   	   -3.8293   	    3.32996
1.37638   	   -0.734899   	    0.702807
-3.559   	   -4.61491   	    1.56619
1.66966   	   -4.30063   	    -3.04122
-1.56069   	   3.0571   	    -0.831842
0.584254   	   -5.07079   	    3.73373
0.902506   	   -0.707917   	    -4.52715
4.99224   	   -0.760109   	    -0.539662
2.6502   	   -0.314737   	    1.02003
3.15711   	   -2.26192   	    0.624337
-4.56268   	   4.83277   	    -3.42504
2.26088   	   -3.33004   	    3.68795
-0.33637   	   -0.156786   	    3.7696
-3.32968   	   4.41517   	    -1.68112
-4.49323   	   4.28501   	    1.17416
-4.66545   	   -4.65744   	    -2.52062
0.316081   	   -3.02143   	    -3.19923
-2.69548   	   5.16315   	    -3.15161
5.05116   	   -4.77858   	    3.17581
2.75604   	   -1.13697   	    2.12296
-0.806434   	   2.84257   	    3.69974
-0.341438   	   -0.279781   	    -3.01472
-0.901905   	   -2.89151   	    -2.87638
3.35865   	   3.49948   	    0.723613
-0.474494   	   3.57644   	    -4.55511
4.92096   	   -4.0923   	    -2.56236
0.203975   	   0.824347   	    -1.45506
-0.0936915   	   -4.22683   	    -0.0196112
-1.07673   	   -3.71635   	    0.044618
1.62583   	   -2.11124   	    -3.38905
-1.08755   	   1.54867   	    4.04019
-5.14907   	   2.96282   	    2.98457
-0.921534   	   2.05256   	    -2.22225
-0.147968   	   4.83694   	    -1.7801
0.233389   	   2.39258   	    -2.38214
-3.78141   	   -1.24108   	    3.10562
-4.65323   	   0.487874   	    -2.51401
-4.04596   	   1.78089   	    -5.25551
5.16641   	   -5.21509   	    -0.000154249
-1.16983   	   1.83697   	    -0.752651
0.454284   	   1.00418   	    4.98658
4.67361   	   1.00233   	    -0.77835
3.81174   	   -2.31506   	    4.38899
-2.32586   	   2.32508   	    -0.754701
3.4796   	   4.32254   	    -2.79362
4.60094   	   4.17456   	    4.46114
0.636195   	   2.08345   	    -4.66695
-3.06787   	   0.521066   	    -0.351356
-0.854801   	   -2.44253   	    2.86745
-1.64901   	   4.34144   	    -0.505197
1.73827   	   -1.52205   	    -4.31064
-4.70517   	   2.03136   	    3.09942
3.13266   	   -4.94366   	    0.345034
3.3433   	   2.12292   	    -0.105093
2.64686   	   2.84399   	    -3.50506
-3.06013   	   1.53685   	    -0.196746
-4.48777   	   2.55063   	    -2.95011
-1.96779   	   -1.42196   	    2.72629
-3.55458   	   -2.72163   	    1.38091
5.07918   	   1.14845   	    -2.83114
-4.30356   	   2.80468   	    -1.98098
-3.11052   	   -4.70949   	    -1.00221
4.18578   	   0.0393117   	    -3.61252
-0.193187   	   1.02666   	    -2.37978
2.93728   	   -2.28419   	    -1.64956
1.20269   	   3.77724   	    -2.47879
-1.68645   	   -4.35084   	    0.543295
2.871   	   4.50819   	    -3.58568
-4.70277   	   1.2311   	    -4.69034
-0.102894   	   -5.01361   	    -2.42846
0.613001   	   -0.585162   	    3.99078
-4.56324   	   -0.963183   	    5.09955
-2.87575   	   0.0288485   	    -1.3171
-3.04623   	   5.21657   	    2.1583
0.134198   	   4.33894   	    -4.15539
-2.15767   	   -1.23635   	    -1.6649
-1.5394   	   -4.0358   	    1.55757
1.71989   	   4.44084   	    -3.23034
-5.16718   	   -4.62988   	    -4.66877
-3.697   	   -0.202889   	    -2.69268
1.344   	   4.09534   	    4.76262
-4.34577   	   0.22068   	    -3.59346
-2.80778   	   3.06326   	    1.14698
4.61464   	   -1.98915   	    -0.185918
0.0256606   	   -0.117202   	    -1.18367
0.260858   	   -2.54128   	    4.59363
0.968347   	   -1.95147   	    -5.02227
-5.20065   	   1.8422   	    -0.722444
-2.01743   	   2.01879   	    -3.88303
4.98908   	   -1.90458   	    1.36856
1.02504   	   -5.1768   	    0.546093
1.73091   	   -3.4602   	    -5.23229
-1.67078   	   -0.921755   	    -5.20434
-1.54627   	   0.930077   	    1.18013
-0.329053   	   -1.22586   	    -1.81635
1.01535   	   0.175815   	    -5.04244
-4.50525   	   3.99395   	    4.82728
3.32338   	   -3.10377   	    3.25509
2.04105   	   -0.0290675   	    0.222945
-2.82437   	   0.183282   	    4.43991
-3.2681   	   2.86748   	    -1.22041
-3.96538   	   4.53978   	    -4.82187
4.22777   	   -3.60613   	    1.30259
-1.42817   	   -0.00629128   	    -4.83136
-4.442   	   -0.439892   	    0.66076
-3.04742   	   1.31947   	    5.05729
-4.131   	   5.12384   	    -1.88796
2.08112   	   -2.04552   	    5.26164
0.538508   	   2.0685   	    -3.55898
-0.575719   	   4.62376   	    -2.8584
5.06444   	   -0.532125   	    4.50811
4.98303   	   -1.11492   	    -5.07559
-1.83225   	   1.84652   	    -1.7685
3.99489   	   -2.79032   	    0.202028
-2.02416   	   -2.55226   	    -2.56477
3.17045   	   -4.25369   	    -4.5704
5.29901   	   -3.56053   	    3.54706
0.242102   	   -2.96783   	    -0.588888
1.62981   	   2.2993   	    -3.38792
4.08228   	   1.08644   	    -4.08666
5.03925   	   -5.16102   	    -2.14069
-0.420939   	   -1.2253   	    -0.711392
2.78116   	   1.81803   	    3.50597
4.91915   	   -2.90615   	    -0.426057
2.24825   	   -3.02557   	    -3.17514
0.268512   	   4.89948   	    2.11295
3.17369   	   1.93372   	    -3.99836
1.12284   	   2.78462   	    -0.216104
2.10122   	   -3.42207   	    -4.27662
-3.12101   	   5.0297   	    -0.072235
-0.804986   	   4.96073   	    -0.894785
-4.39106   	   -4.02254   	    3.32514
3.58414   	   -3.83838   	    2.29175
-0.749994   	   3.63289   	    -1.80521
1.84934   	   2.52566   	    1.75048
-1.28006   	   -1.10165   	    0.865647
-3.54115   	   4.38149   	    4.64322
4.69011   	   4.72895   	    2.59254
3.47457   	   -4.06088   	    -1.81737
-1.17582   	   -3.06166   	    -1.72221
1.73742   	   4.08179   	    2.68467
-4.79688   	   -5.26073   	    4.94644
-2.57094   	   3.48562   	    -1.80594
2.32648   	   -2.12263   	    -0.66999
-4.07764   	   -4.20751   	    5.17961
3.22309   	   2.77589   	    4.85998
-5.1467   	   -0.793084   	    -2.37235
3.25594   	   -3.60987   	    4.29621
-1.78276   	   4.66997   	    3.94167
2.24031   	   4.00328   	    -0.0779679
2.49535   	   0.901445   	    0.676655
4.99253   	   -2.56649   	    -2.26802
-4.22815   	   0.722567   	    0.187405
2.81911   	   1.09112   	    2.65667
2.77747   	   -2.55696   	    4.57856
-2.89358   	   -4.1908   	    -2.35317
4.43395   	   -1.28601   	    3.41354
1.49617   	   4.4846   	    -4.29102
0.121514   	   -1.93201   	    -0.135091
-1.90785   	   -3.81398   	    -0.481251
-3.80543   	   -4.2414   	    -1.84933
-3.6936   	   0.635692   	    1.77828
-2.55629   	   3.96979   	    4.57709
3.18303   	   4.02743   	    1.70833
3.18338   	   -1.58786   	    -0.23413
0.269407   	   1.0721   	    -3.40327
-4.09721   	   0.726208   	    4.63555
-3.63603   	   -3.93731   	    -0.617561
-3.63675   	   4.69396   	    2.84875
-0.0356858   	   3.1585   	    -0.792589
0.767175   	   -2.60282   	    0.33399
-2.72865   	   -2.92162   	    3.86001
-4.69593   	   0.451963   	    1.3369
-3.90447   	   -3.13389   	    -1.89106
-0.0957454   	   -2.87091   	    3.68637
3.61711   	   -2.02146   	    -2.54085
-2.06325   	   4.32151   	    2.06338
4.74754   	   0.62889   	    3.70337
-2.85051   	   -1.91288   	    -2.24569
4.3155   	   1.71973   	    3.65029
1.17897   	   -0.226736   	    -2.54304
-3.68716   	   4.65283   	    -2.69923
2.1794   	   -3.01904   	    1.56697
-1.52898   	   -3.91524   	    5.12121
0.881935   	   3.57258   	    0.771057
4.6573   	   -4.09995   	    4.9713
-1.36017   	   3.99708   	    3.08542
-3.4012   	   3.95194   	    -0.564757
-3.46701   	   2.99359   	    -3.57449
-2.10692   	   -1.27825   	    1.50635
0.357533   	   -2.4816   	    2.83041
-1.44383   	   -1.94299   	    1.98322
-0.182694   	   -2.88629   	    -1.77143
5.22557   	   4.95527   	    0.943051
-5.18369   	   -3.85159   	    -0.752078
2.90814   	   -5.27231   	    -1.22033
-2.07295   	   -0.280703   	    2.74709
-0.256366   	   -5.14268   	    -4.52977
0.109426   	   -0.528485   	    2.91912
-0.913413   	   2.8809   	    0.127088
-2.89001   	   -0.564795   	    1.2895
-5.161   	   2.42999   	    -2.15115
-3.77656   	   5.05372   	    -0.874551
-2.32477   	   3.20863   	    -5.25185
-4.95992   	   2.66676   	    -4.55481
-0.656479   	   2.93186   	    -2.87309
3.55431   	   -2.61203   	    -0.793941
-1.5424   	   -1.96541   	    -0.775718
-3.75714   	   -4.3702   	    0.435227
2.37804   	   4.51048   	    4.57356
5.19287   	   -5.09987   	    4.09926
-1.85293   	   -2.48612   	    2.80392
1.42464   	   4.40127   	    0.573689
2.31971   	   0.335315   	    -3.35763
0.436371   	   4.51095   	    4.31387
1.34035   	   0.679416   	    0.64976
-3.28962   	   0.362518   	    -5.06254
-4.05206   	   3.59586   	    2.75481
3.4518   	   -4.45964   	    1.40748
4.63005   	   -0.00288846   	    1.66169
-3.93964   	   -1.78463   	    5.22761
-3.03841   	   -2.95347   	    2.5523
-1.23603   	   -0.431827   	    4.44309
3.53471   	   3.83595   	    -4.28798
-1.69932   	   3.60458   	    4.23291
0.996179   	   -5.11102   	    -4.37914
4.6078   	   3.2501   	    -2.98908
-1.18865   	   -3.12197   	    1.05247
-1.14165   	   4.08136   	    0.264606
-4.53536   	   -3.1829   	    -0.379923
-3.15049   	   -3.75012   	    1.176
4.44712   	   1.76125   	    0.0500162
-3.09718   	   -0.867958   	    -2.28617
-1.23724   	   -4.53512   	    -0.888303
0.0383589   	   1.48006   	    2.33123
4.20875   	   -0.701651   	    0.778001
4.12302   	   3.68441   	    1.27608
4.79097   	   0.616174   	    4.72066
3.80424   	   4.82529   	    1.04917
3.34632   	   -0.149432   	    0.207275
-1.5484   	   2.3502   	    -2.98606
2.61058   	   4.76481   	    -2.08902
4.40544   	   2.75219   	    3.18379
-1.75451   	   3.97831   	    -1.51455
-2.63357   	   1.05492   	    -3.46294
-3.46715   	   1.84544   	    -3.41276
2.01388   	   4.39364   	    1.60728
-3.35572   	   3.06237   	    3.38778
2.00765   	   3.19866   	    -2.03388
1.47741   	   -3.93693   	    2.13116
2.28968   	   -1.94984   	    3.86804
-2.39118   	   4.83754   	    3.08998
-4.2654   	   3.89543   	    -2.00014
4.87018   	   3.66322   	    -0.565847
4.33799   	   -4.65063   	    0.68971
3.28026   	   2.47368   	    -1.36282
-4.30377   	   2.68532   	    3.74576
-0.0773897   	   -1.52003   	    4.78117
1.03517   	   1.73768   	    -2.74349
1.47418   	   -4.14636   	    -1.56906
4.40704   	   0.33183   	    -0.0290929
-1.02222   	   -1.02977   	    2.13225
5.1986   	   0.961387   	    0.149432
-4.33691   	   5.10687   	    0.0414873
-3.5065   	   4.28599   	    1.57799
3.3342   	   -2.12146   	    -5.21248
-3.69275   	   -0.255326   	    -0.634448
2.67996   	   1.32878   	    1.64352
-4.37168   	   -2.2039   	    4.41382
-0.851324   	   -1.45467   	    3.07428
-2.15473   	   -0.346533   	    3.92851
-3.64651   	   -0.247004   	    3.67071
-2.93496   	   -4.64748   	    3.38925
0.17788   	   5.27265   	    -3.49903
3.36203   	   -0.898948   	    4.0441
-2.19023   	   -4.45195   	    -1.49463
-0.513233   	   -3.65494   	    -0.942857
1.23291   	   1.75308   	    0.182674
1.08325   	   -3.12728   	    1.15418
4.71931   	   0.00726749   	    -1.20863
3.35091   	   3.5273   	    3.01509
3.88776   	   0.751637   	    -1.85404
-3.35171   	   -0.881828   	    -3.44994
-0.578549   	   3.69701   	    -3.53833
-1.70582   	   0.696036   	    4.44641
-0.703224   	   1.65267   	    -3.26927
-2.1688   	   -3.29854   	    0.640621
5.2377   	   1.43993   	    4.14987
-3.61056   	   -2.85817   	    0.252045
-4.91203   	   0.645371   	    -1.23026
-3.53651   	   0.804211   	    -3.26103
0.56901   	   -1.92213   	    -1.86351
-2.02505   	   -4.51747   	    -2.53254
-3.08871   	   0.00122523   	    2.30719
-4.59862   	   1.54897   	    -3.7123
-2.05914   	   -2.17999   	    4.94349
-4.35371   	   -1.21782   	    -3.135
1.25529   	   1.77798   	    -0.828775
1.57212   	   -1.02249   	    -0.684836
2.19444   	   3.41955   	    4.85421
3.09371   	   -3.23236   	    -3.82622
3.86522   	   2.46801   	    0.782407
-1.48795   	   -4.64503   	    -4.0423
5.18858   	   -3.02441   	    -3.20972
1.98703   	   0.484088   	    -4.96188
-1.56815   	   -0.0538272   	    0.718296
0.723543   	   4.72317   	    -4.99971
-4.88527   	   3.34041   	    1.81054
3.51877   	   -4.37677   	    -0.788818
3.48765   	   -0.995012   	    2.90522
-1.18263   	   -4.896   	    4.46822
-1.55106   	   2.91583   	    -1.9638
1.21805   	   -5.18587   	    -3.30282
1.73599   	   4.88558   	    -5.18608
-5.00663   	   0.318639   	    2.5161
2.23817   	   -0.405879   	    -4.1621
1.22345   	   -2.19836   	    3.45805
2.94967   	   3.62214   	    4.26745
0.18027   	   2.23116   	    -0.415783
2.8119   	   0.828939   	    3.86689
3.95578   	   3.30182   	    -1.21332
1.97305   	   -5.26056   	    2.49373
-0.395277   	   2.19606   	    1.18145
-3.77607   	   1.13379   	    -4.42598
-2.74107   	   2.42165   	    1.90918
4.24677   	   -4.54051   	    4.09013
-5.21314   	   3.57024   	    -2.34134
3.70289   	   0.961742   	    3.14948
2.75505   	   -4.28848   	    -2.5767
1.36024   	   0.163124   	    -4.14752
-5.13308   	   2.11673   	    4.91115
3.32885   	   -5.18691   	    -2.45641
3.12532   	   -2.88662   	    2.05882
-0.529467   	   -3.6219   	    -3.55569
-2.10443   	   2.07319   	    0.291017
0.0799499   	   1.39515   	    4.13897
2.69272   	   -2.24239   	    -4.41615
-5.04912   	   -3.46522   	    2.56557
-0.811111   	   4.55755   	    1.73608
-3.42096   	   -0.929587   	    0.256595
3.77162   	   1.55055   	    -0.986066
2.04171   	   -4.72014   	    1.58819
2.75157   	   -1.35049   	    4.70163
4.74092   	   -1.34219   	    -1.57769
4.46278   	   5.12513   	    4.81571
-2.26557   	   3.54584   	    3.31486
4.58078   	   -1.55971   	    -2.67302
0.340218   	   3.76623   	    5.03858
5.16139   	   -5.12336   	    -3.23353
-0.876715   	   4.9676   	    0.832018
2.99198   	   5.15797   	    1.46384
1.08665   	   0.124326   	    -1.47133
4.30486   	   4.4477   	    -4.94171
-0.614606   	   -4.53817   	    0.816719
3.15631   	   -4.20058   	    3.22255
-2.36777   	   0.218658   	    -4.09833
2.40959   	   -2.01719   	    2.71446
-4.82867   	   -4.32571   	    4.34434
2.11184   	   1.63417   	    -2.53666
5.07631   	   -0.0903053   	    0.683986
-3.97156   	   3.96215   	    -3.9865
2.38498   	   -1.89776   	    -2.54537
0.280414   	   2.69865   	    0.496295
-2.0871   	   0.785539   	    -5.09936
-3.52566   	   -3.29141   	    -2.96023
-1.56036   	   -5.12441   	    1.48368
-0.930588   	   0.522845   	    -3.11107
1.33533   	   0.847333   	    -3.25379
-1.13308   	   -3.19978   	    3.46411
-1.70519   	   3.19064   	    2.14627
0.132925   	   -4.31997   	    -3.96159
-4.54184   	   1.55402   	    -2.65921
-2.7822   	   1.37001   	    -4.52571
-4.14345   	   -2.00672   	    -0.725696
-3.8302   	   0.636528   	    2.92631
2.35055   	   5.20949   	    -0.288288
4.74796   	   0.182793   	    -4.71351
-4.20127   	   0.148071   	    -4.64872
-5.27615   	   2.819   	    0.203031
-1.66699   	   2.47642   	    3.0067
1.45602   	   4.82828   	    3.91622
-2.04854   	   -1.26515   	    4.33225
4.64182   	   3.87906   	    3.37453
0.330564   	   -4.10159   	    3.3512
2.68835   	   1.52969   	    -0.650549
4.09374   	   4.28142   	    0.310593
-0.625839   	   -2.74531   	    0.204692
3.66505   	   -3.1196   	    5.11759
-2.70005   	   -2.37737   	    0.850888
4.35785   	   -4.60998   	    -3.73882
-4.22315   	   4.07509   	    3.76532
-4.36935   	   2.88229   	    4.9248
2.63322   	   -4.29118   	    0.789702
-5.01921   	   -1.64725   	    -1.0037
3.44797   	   3.38967   	    -0.331902
-1.87405   	   -0.122724   	    -0.900244
-2.29404   	   -2.64635   	    -0.195984
3.15027   	   -5.02617   	    -3.60594
-0.485056   	   -4.18602   	    5.00978
-4.61663   	   -0.0141887   	    4.06595
4.67719   	   -2.96841   	    5.1181
-4.6099   	   -2.63278   	    -2.65475
3.11491   	   -3.30345   	    1.09583
3.99829   	   -4.50564   	    -2.60564
4.2873   	   -2.16848   	    -3.51199
-1.57511   	   -0.860377   	    -2.4202
-3.25118   	   -3.05072   	    -4.04065
2.45031   	   4.15353   	    3.46752
-2.55685   	   2.50566   	    -2.1057
-0.0705046   	   -5.19353   	    0.120378
-0.817577   	   -4.08828   	    3.91092
0.776947   	   4.11821   	    -3.43579
0.209314   	   -0.0430086   	    -4.52568
-1.10381   	   0.927009   	    -1.66657
4.20413   	   3.59927   	    5.18751
-0.789671   	   -4.65501   	    -3.23079
1.55702   	   3.51411   	    1.61115
-1.03024   	   1.71548   	    -4.43008
