0 	   3.0025e+07
148   	    3.0025e+07   	   808   	   1
149   	    3.0025e+07   	   447   	   0
150   	    3.0025e+07   	   97   	   0
151   	    3.0025e+07   	   285   	   0
152   	    3.0025e+07   	   52   	   0
153   	    3.0025e+07   	   948   	   0
154   	    3.0025e+07   	   87   	   0
155   	    3.0025e+07   	   821   	   1
156   	    3.0025e+07   	   954   	   0
157   	    3.0025e+07   	   564   	   0
158   	    3.0025e+07   	   911   	   0
159   	    3.0025e+07   	   793   	   0
160   	    3.0025e+07   	   830   	   1
161   	    3.0025e+07   	   709   	   1
162   	    3.0025e+07   	   100   	   1
163   	    3.0025e+07   	   448   	   0
164   	    3.0025e+07   	   741   	   0
165   	    3.0025e+07   	   7   	   1
166   	    3.0025e+07   	   90   	   1
167   	    3.0025e+07   	   236   	   0
168   	    3.0025e+07   	   110   	   0
169   	    3.0025e+07   	   757   	   1
170   	    3.0025e+07   	   985   	   0
171   	    3.0025e+07   	   23   	   1
172   	    3.0025e+07   	   365   	   0
173   	    3.0025e+07   	   817   	   1
174   	    3.0025e+07   	   617   	   1
175   	    3.0025e+07   	   202   	   1
176   	    3.0025e+07   	   241   	   0
177   	    3.0025e+07   	   437   	   1
178   	    3.0025e+07   	   809   	   0
179   	    3.0025e+07   	   868   	   1
180   	    3.0025e+07   	   75   	   0
181   	    3.0025e+07   	   833   	   1
182   	    3.0025e+07   	   170   	   0
183   	    3.0025e+07   	   545   	   1
184   	    3.0025e+07   	   82   	   1
185   	    3.0025e+07   	   352   	   0
186   	    3.0025e+07   	   969   	   0
187   	    3.0025e+07   	   680   	   0
188   	    3.0025e+07   	   751   	   0
189   	    3.0025e+07   	   560   	   0
190   	    3.0025e+07   	   780   	   0
191   	    3.0025e+07   	   102   	   1
192   	    3.0025e+07   	   374   	   1
193   	    3.0025e+07   	   12   	   0
194   	    3.0025e+07   	   558   	   1
195   	    3.0025e+07   	   992   	   0
196   	    3.0025e+07   	   637   	   1
197   	    3.0025e+07   	   146   	   0
198   	    3.0025e+07   	   897   	   1
199   	    3.0025e+07   	   436   	   1
200   	    3.0025e+07   	   458   	   0
201   	    3.0025e+07   	   591   	   1
202   	    3.0025e+07   	   455   	   0
203   	    3.0025e+07   	   297   	   1
204   	    3.0025e+07   	   66   	   1
205   	    3.0025e+07   	   621   	   0
206   	    3.0025e+07   	   62   	   0
207   	    3.0025e+07   	   856   	   0
208   	    3.0025e+07   	   323   	   1
209   	    3.0025e+07   	   787   	   1
210   	    3.0025e+07   	   949   	   0
211   	    3.0025e+07   	   385   	   1
212   	    3.0025e+07   	   4   	   1
213   	    3.0025e+07   	   122   	   1
214   	    3.0025e+07   	   167   	   1
215   	    3.0025e+07   	   213   	   0
216   	    3.0025e+07   	   875   	   1
217   	    3.0025e+07   	   530   	   1
218   	    3.0025e+07   	   592   	   0
219   	    3.0025e+07   	   800   	   1
220   	    3.0025e+07   	   475   	   1
221   	    3.0025e+07   	   946   	   0
222   	    3.0025e+07   	   667   	   0
223   	    2.90896e+07   	   198   	   1
224   	    2.90896e+07   	   459   	   1
225   	    2.90896e+07   	   471   	   1
226   	    2.90896e+07   	   962   	   1
227   	    2.90896e+07   	   779   	   1
228   	    2.90896e+07   	   681   	   0
229   	    2.90896e+07   	   254   	   1
230   	    2.90896e+07   	   47   	   1
231   	    2.90896e+07   	   265   	   0
232   	    2.90896e+07   	   918   	   1
233   	    2.90896e+07   	   664   	   1
234   	    2.90896e+07   	   141   	   0
235   	    2.90896e+07   	   153   	   1
236   	    2.90896e+07   	   976   	   1
237   	    2.90896e+07   	   290   	   0
238   	    2.90896e+07   	   513   	   0
239   	    2.90896e+07   	   914   	   0
240   	    2.90896e+07   	   611   	   0
241   	    2.90896e+07   	   461   	   1
242   	    2.90896e+07   	   30   	   0
243   	    2.90896e+07   	   300   	   0
244   	    2.90896e+07   	   317   	   1
245   	    2.90896e+07   	   581   	   0
246   	    2.90896e+07   	   86   	   1
247   	    2.90896e+07   	   648   	   1
248   	    2.90896e+07   	   123   	   0
249   	    2.90896e+07   	   617   	   0
250   	    2.90896e+07   	   927   	   1
251   	    2.90896e+07   	   483   	   0
252   	    2.90896e+07   	   447   	   0
253   	    2.90896e+07   	   908   	   0
254   	    2.90896e+07   	   695   	   0
255   	    2.90896e+07   	   754   	   1
256   	    2.90896e+07   	   378   	   1
257   	    2.90896e+07   	   820   	   1
258   	    2.90896e+07   	   941   	   0
259   	    2.90896e+07   	   589   	   1
260   	    2.90896e+07   	   239   	   0
261   	    2.90896e+07   	   968   	   1
262   	    2.90896e+07   	   3   	   1
263   	    2.90896e+07   	   502   	   0
264   	    2.90896e+07   	   549   	   0
265   	    2.90896e+07   	   688   	   1
266   	    2.90896e+07   	   537   	   0
267   	    2.90896e+07   	   291   	   1
268   	    2.90896e+07   	   706   	   0
269   	    2.90896e+07   	   121   	   1
270   	    2.90896e+07   	   451   	   0
271   	    2.90896e+07   	   476   	   0
272   	    2.90896e+07   	   206   	   0
273   	    2.90896e+07   	   505   	   0
274   	    2.90896e+07   	   287   	   0
275   	    2.90896e+07   	   869   	   1
276   	    2.90896e+07   	   979   	   0
277   	    2.90896e+07   	   893   	   0
278   	    2.90896e+07   	   868   	   1
279   	    2.90896e+07   	   596   	   0
280   	    2.90896e+07   	   141   	   1
281   	    2.90895e+07   	   592   	   1
282   	    2.90895e+07   	   10   	   0
283   	    2.90895e+07   	   582   	   0
284   	    2.90895e+07   	   122   	   0
285   	    2.90895e+07   	   526   	   1
286   	    2.90895e+07   	   614   	   1
287   	    2.90896e+07   	   14   	   1
288   	    2.90896e+07   	   454   	   0
289   	    2.90896e+07   	   29   	   1
290   	    2.90896e+07   	   844   	   1
291   	    2.90896e+07   	   723   	   0
292   	    2.90896e+07   	   771   	   1
293   	    2.90896e+07   	   629   	   0
294   	    2.90896e+07   	   403   	   1
295   	    2.90896e+07   	   111   	   1
296   	    2.90896e+07   	   595   	   0
297   	    2.90896e+07   	   366   	   1
298   	    2.90896e+07   	   867   	   0
299   	    2.90896e+07   	   550   	   0
300   	    2.90896e+07   	   479   	   0
301   	    2.90895e+07   	   628   	   1
302   	    2.90895e+07   	   727   	   1
303   	    2.90896e+07   	   845   	   1
304   	    2.90896e+07   	   556   	   0
305   	    2.90896e+07   	   40   	   0
306   	    2.90896e+07   	   151   	   0
307   	    2.90896e+07   	   746   	   1
308   	    2.90896e+07   	   113   	   1
309   	    2.90896e+07   	   19   	   0
310   	    2.90895e+07   	   922   	   1
311   	    2.90895e+07   	   903   	   1
312   	    2.90895e+07   	   605   	   0
313   	    2.90895e+07   	   815   	   0
314   	    2.90895e+07   	   860   	   0
315   	    2.90895e+07   	   474   	   0
316   	    2.90895e+07   	   314   	   0
317   	    2.90895e+07   	   668   	   1
318   	    2.90896e+07   	   306   	   1
319   	    2.90895e+07   	   459   	   1
320   	    2.90895e+07   	   192   	   0
321   	    2.90895e+07   	   375   	   0
322   	    2.90895e+07   	   631   	   0
323   	    2.90895e+07   	   636   	   0
324   	    2.90895e+07   	   72   	   0
325   	    2.90895e+07   	   1   	   1
326   	    2.90895e+07   	   839   	   0
327   	    2.90895e+07   	   366   	   1
328   	    2.90895e+07   	   746   	   1
329   	    2.90895e+07   	   196   	   1
330   	    2.90895e+07   	   524   	   1
331   	    2.90895e+07   	   766   	   0
332   	    2.90895e+07   	   183   	   0
333   	    2.90895e+07   	   487   	   1
334   	    2.90895e+07   	   8   	   0
335   	    2.90895e+07   	   598   	   1
336   	    2.90895e+07   	   625   	   1
337   	    2.90895e+07   	   916   	   0
338   	    2.90895e+07   	   574   	   1
339   	    2.90895e+07   	   162   	   0
340   	    2.90895e+07   	   358   	   0
341   	    2.90895e+07   	   532   	   0
342   	    2.90895e+07   	   250   	   0
343   	    2.90895e+07   	   992   	   1
344   	    2.90896e+07   	   716   	   1
345   	    2.90896e+07   	   429   	   0
346   	    2.90896e+07   	   213   	   0
347   	    2.90896e+07   	   351   	   0
348   	    2.90895e+07   	   977   	   1
349   	    2.90895e+07   	   36   	   1
350   	    2.90895e+07   	   865   	   1
351   	    2.90895e+07   	   116   	   0
352   	    2.90895e+07   	   84   	   1
353   	    2.90895e+07   	   170   	   1
354   	    2.90895e+07   	   87   	   0
355   	    2.90895e+07   	   196   	   0
356   	    2.90895e+07   	   54   	   0
357   	    2.90895e+07   	   88   	   0
358   	    2.90895e+07   	   589   	   1
359   	    2.90895e+07   	   892   	   0
360   	    2.90895e+07   	   595   	   0
361   	    2.90895e+07   	   812   	   0
362   	    2.90895e+07   	   740   	   0
363   	    2.90895e+07   	   201   	   1
364   	    2.90895e+07   	   193   	   1
365   	    2.90895e+07   	   632   	   1
366   	    2.90895e+07   	   829   	   0
367   	    2.90895e+07   	   235   	   0
368   	    2.90895e+07   	   675   	   1
369   	    2.90895e+07   	   432   	   1
370   	    2.90895e+07   	   878   	   0
371   	    2.90895e+07   	   677   	   0
372   	    2.90895e+07   	   148   	   0
373   	    2.90895e+07   	   87   	   0
374   	    2.90895e+07   	   110   	   0
375   	    2.90895e+07   	   303   	   0
376   	    2.90895e+07   	   935   	   0
377   	    2.90895e+07   	   116   	   1
378   	    2.90895e+07   	   703   	   1
379   	    2.90895e+07   	   379   	   1
380   	    2.90895e+07   	   415   	   1
381   	    2.90895e+07   	   91   	   0
382   	    2.90895e+07   	   714   	   0
383   	    2.90895e+07   	   149   	   0
384   	    2.90895e+07   	   325   	   0
385   	    2.90895e+07   	   54   	   1
386   	    2.90895e+07   	   418   	   1
387   	    2.90895e+07   	   705   	   1
388   	    2.90895e+07   	   174   	   0
389   	    2.90895e+07   	   877   	   0
390   	    2.90895e+07   	   256   	   0
391   	    2.90895e+07   	   900   	   1
392   	    2.90895e+07   	   973   	   1
393   	    2.90895e+07   	   829   	   0
394   	    2.90895e+07   	   395   	   0
395   	    2.90895e+07   	   400   	   0
396   	    2.90895e+07   	   163   	   0
397   	    2.90895e+07   	   933   	   0
398   	    2.90895e+07   	   638   	   0
399   	    2.90895e+07   	   812   	   0
400   	    2.90895e+07   	   690   	   1
401   	    2.90895e+07   	   946   	   1
402   	    3.66335e+06   	   198   	   1
403   	    3.66335e+06   	   679   	   1
404   	    3.66335e+06   	   271   	   0
405   	    3.66335e+06   	   18   	   1
406   	    3.66335e+06   	   378   	   1
407   	    3.66335e+06   	   815   	   1
408   	    3.66335e+06   	   244   	   1
409   	    3.66335e+06   	   1   	   1
410   	    3.66335e+06   	   752   	   0
411   	    3.66335e+06   	   898   	   0
412   	    3.66335e+06   	   907   	   0
413   	    3.66335e+06   	   587   	   0
414   	    3.66335e+06   	   29   	   0
415   	    3.66335e+06   	   653   	   0
416   	    3.66335e+06   	   671   	   0
417   	    3.66335e+06   	   90   	   1
418   	    3.66335e+06   	   214   	   0
419   	    3.66335e+06   	   811   	   0
420   	    3.66335e+06   	   812   	   1
421   	    3.66335e+06   	   471   	   0
422   	    3.66335e+06   	   721   	   0
423   	    3.66335e+06   	   628   	   0
424   	    3.66335e+06   	   215   	   1
425   	    3.66335e+06   	   162   	   0
426   	    3.66335e+06   	   456   	   0
427   	    3.66335e+06   	   477   	   1
428   	    3.66335e+06   	   297   	   1
429   	    3.66334e+06   	   715   	   1
430   	    3.66334e+06   	   443   	   1
431   	    3.66334e+06   	   254   	   0
432   	    3.66334e+06   	   66   	   1
433   	    3.66334e+06   	   494   	   0
434   	    3.66334e+06   	   215   	   0
435   	    3.66334e+06   	   843   	   1
436   	    3.66334e+06   	   154   	   1
437   	    3.66334e+06   	   735   	   0
438   	    3.66334e+06   	   938   	   1
439   	    3.66334e+06   	   962   	   1
440   	    3.66334e+06   	   235   	   0
441   	    3.66334e+06   	   303   	   0
442   	    3.66334e+06   	   394   	   1
443   	    3.66334e+06   	   431   	   1
444   	    3.66334e+06   	   271   	   0
445   	    3.66334e+06   	   583   	   0
446   	    3.66334e+06   	   488   	   0
447   	    3.66334e+06   	   642   	   0
448   	    3.66334e+06   	   311   	   0
449   	    3.66334e+06   	   788   	   0
450   	    3.66334e+06   	   390   	   1
451   	    3.66334e+06   	   871   	   1
452   	    3.66334e+06   	   516   	   0
453   	    3.66334e+06   	   262   	   1
454   	    3.66334e+06   	   45   	   1
455   	    3.66334e+06   	   316   	   0
456   	    3.66334e+06   	   252   	   1
457   	    3.66334e+06   	   740   	   0
458   	    3.66334e+06   	   382   	   0
459   	    3.66334e+06   	   46   	   1
460   	    3.66334e+06   	   953   	   1
461   	    3.66334e+06   	   763   	   1
462   	    3.66334e+06   	   551   	   1
463   	    3.66335e+06   	   67   	   1
464   	    3.66335e+06   	   682   	   1
465   	    3.66335e+06   	   727   	   1
466   	    3.66335e+06   	   42   	   0
467   	    3.66335e+06   	   820   	   0
468   	    3.66334e+06   	   243   	   1
469   	    3.66334e+06   	   546   	   0
470   	    3.66334e+06   	   594   	   0
471   	    3.66334e+06   	   305   	   0
472   	    3.66334e+06   	   643   	   0
473   	    3.66334e+06   	   194   	   0
474   	    3.66334e+06   	   613   	   1
475   	    3.66335e+06   	   430   	   1
476   	    3.66335e+06   	   153   	   0
477   	    3.66335e+06   	   195   	   1
478   	    3.66335e+06   	   768   	   1
479   	    3.66335e+06   	   571   	   0
480   	    3.66335e+06   	   469   	   0
481   	    3.66335e+06   	   415   	   0
482   	    3.66335e+06   	   721   	   1
483   	    3.66335e+06   	   157   	   1
484   	    3.66335e+06   	   441   	   0
485   	    3.66335e+06   	   227   	   1
486   	    3.66335e+06   	   914   	   0
487   	    3.66335e+06   	   690   	   0
488   	    3.66335e+06   	   857   	   1
489   	    3.66335e+06   	   21   	   0
490   	    3.66335e+06   	   792   	   0
491   	    3.66335e+06   	   599   	   0
492   	    3.66335e+06   	   880   	   0
493   	    3.66335e+06   	   330   	   0
494   	    3.66335e+06   	   839   	   0
495   	    3.66335e+06   	   280   	   0
496   	    3.66335e+06   	   859   	   1
497   	    3.66335e+06   	   596   	   0
498   	    3.66335e+06   	   638   	   0
499   	    3.66335e+06   	   848   	   0
500   	    3.66335e+06   	   825   	   0
501   	    3.66335e+06   	   726   	   1
502   	    3.66335e+06   	   96   	   0
503   	    3.66335e+06   	   233   	   1
504   	    3.66335e+06   	   868   	   0
505   	    3.66335e+06   	   707   	   0
506   	    3.66335e+06   	   340   	   1
507   	    3.66335e+06   	   13   	   1
508   	    3.66335e+06   	   623   	   0
509   	    3.66335e+06   	   562   	   0
510   	    3.66335e+06   	   455   	   1
511   	    3.66335e+06   	   369   	   1
512   	    3.66335e+06   	   309   	   1
513   	    3.66335e+06   	   352   	   0
514   	    3.66335e+06   	   448   	   1
515   	    3.66335e+06   	   33   	   0
516   	    3.66335e+06   	   477   	   1
517   	    3.66335e+06   	   848   	   1
518   	    3.66335e+06   	   537   	   0
519   	    3.66335e+06   	   88   	   1
520   	    3.66335e+06   	   334   	   1
521   	    3.66335e+06   	   944   	   1
522   	    3.66335e+06   	   399   	   1
523   	    3.66335e+06   	   802   	   1
524   	    3.66335e+06   	   361   	   1
525   	    3.66335e+06   	   843   	   0
526   	    3.66335e+06   	   575   	   0
527   	    3.66335e+06   	   844   	   1
528   	    3.66335e+06   	   334   	   0
529   	    3.66335e+06   	   883   	   0
530   	    3.66335e+06   	   420   	   0
531   	    3.66335e+06   	   860   	   0
532   	    3.66334e+06   	   17   	   1
533   	    3.66335e+06   	   792   	   1
534   	    3.66335e+06   	   527   	   0
535   	    3.66335e+06   	   889   	   1
536   	    3.66335e+06   	   319   	   0
537   	    3.66335e+06   	   246   	   0
538   	    3.66335e+06   	   91   	   1
539   	    3.66335e+06   	   777   	   1
540   	    3.66335e+06   	   660   	   0
541   	    3.66335e+06   	   432   	   1
542   	    3.66335e+06   	   418   	   1
543   	    3.66335e+06   	   261   	   1
544   	    3.66335e+06   	   662   	   0
545   	    3.66335e+06   	   640   	   0
546   	    3.66335e+06   	   421   	   1
547   	    3.66335e+06   	   188   	   1
548   	    3.66335e+06   	   19   	   0
549   	    3.66335e+06   	   265   	   0
550   	    3.66335e+06   	   708   	   1
551   	    3.66335e+06   	   837   	   1
552   	    3.66335e+06   	   497   	   0
553   	    3.66335e+06   	   281   	   1
554   	    3.66335e+06   	   567   	   1
555   	    3.66335e+06   	   549   	   0
556   	    3.66335e+06   	   768   	   0
557   	    3.66335e+06   	   991   	   1
558   	    3.66335e+06   	   42   	   0
559   	    3.66335e+06   	   61   	   0
560   	    3.66335e+06   	   679   	   1
561   	    3.66335e+06   	   387   	   0
562   	    3.66335e+06   	   225   	   0
563   	    3.66335e+06   	   74   	   1
564   	    3.66335e+06   	   982   	   0
565   	    3.66335e+06   	   549   	   1
566   	    3.66335e+06   	   543   	   1
567   	    3.66335e+06   	   311   	   1
568   	    3.66335e+06   	   98   	   1
569   	    3.66335e+06   	   748   	   0
570   	    3.66335e+06   	   64   	   1
571   	    3.66335e+06   	   516   	   1
572   	    3.66335e+06   	   55   	   1
573   	    3.66335e+06   	   692   	   0
574   	    3.66335e+06   	   878   	   1
575   	    3.66335e+06   	   861   	   1
576   	    3.66335e+06   	   537   	   0
577   	    3.66335e+06   	   432   	   1
578   	    3.66335e+06   	   744   	   1
579   	    3.66335e+06   	   750   	   1
580   	    3.66335e+06   	   799   	   0
581   	    3.66335e+06   	   910   	   0
582   	    3.66335e+06   	   51   	   0
583   	    3.66335e+06   	   932   	   0
584   	    3.66335e+06   	   38   	   1
585   	    3.66335e+06   	   798   	   1
586   	    3.66335e+06   	   74   	   1
587   	    3.66335e+06   	   963   	   1
588   	    3.66335e+06   	   982   	   1
589   	    3.66335e+06   	   374   	   0
590   	    3.66335e+06   	   865   	   0
591   	    3.66335e+06   	   457   	   0
592   	    3.66335e+06   	   761   	   0
593   	    3.66335e+06   	   933   	   0
594   	    3.66335e+06   	   160   	   0
595   	    3.66335e+06   	   431   	   1
596   	    3.66335e+06   	   231   	   0
597   	    3.66335e+06   	   305   	   1
598   	    3.66335e+06   	   620   	   1
599   	    3.66335e+06   	   394   	   0
600   	    3.66335e+06   	   121   	   1
601   	    3.66335e+06   	   142   	   1
602   	    3.66335e+06   	   101   	   1
603   	    3.66335e+06   	   495   	   1
604   	    3.66335e+06   	   150   	   1
605   	    3.66335e+06   	   193   	   1
606   	    3.66335e+06   	   575   	   0
607   	    3.66335e+06   	   924   	   1
608   	    3.66335e+06   	   155   	   0
609   	    3.66335e+06   	   813   	   0
610   	    3.66335e+06   	   785   	   0
611   	    3.66335e+06   	   801   	   1
612   	    3.66335e+06   	   464   	   1
613   	    3.66335e+06   	   57   	   0
614   	    3.66335e+06   	   888   	   1
615   	    3.66335e+06   	   322   	   0
616   	    3.66335e+06   	   890   	   0
617   	    3.66335e+06   	   818   	   1
618   	    3.66335e+06   	   170   	   0
619   	    3.66335e+06   	   753   	   1
620   	    3.66335e+06   	   937   	   1
621   	    3.66335e+06   	   534   	   1
622   	    3.66335e+06   	   877   	   0
623   	    3.66335e+06   	   693   	   1
624   	    3.66335e+06   	   847   	   1
625   	    3.66335e+06   	   149   	   0
626   	    3.66335e+06   	   360   	   1
627   	    3.66335e+06   	   618   	   1
628   	    3.66335e+06   	   172   	   1
629   	    3.66335e+06   	   873   	   1
630   	    3.66335e+06   	   120   	   0
631   	    3.66335e+06   	   733   	   0
632   	    3.66335e+06   	   953   	   1
633   	    3.66335e+06   	   146   	   1
634   	    3.66335e+06   	   902   	   1
635   	    3.66335e+06   	   67   	   0
636   	    3.66335e+06   	   825   	   1
637   	    3.66335e+06   	   389   	   0
638   	    3.66335e+06   	   592   	   0
639   	    3.66335e+06   	   764   	   0
640   	    3.66335e+06   	   810   	   1
641   	    3.66335e+06   	   12   	   1
642   	    3.66335e+06   	   745   	   1
643   	    3.66335e+06   	   50   	   0
644   	    3.66335e+06   	   196   	   0
645   	    3.66335e+06   	   450   	   0
646   	    3.66335e+06   	   869   	   0
647   	    3.66335e+06   	   694   	   1
648   	    3.66335e+06   	   742   	   0
649   	    3.66335e+06   	   334   	   0
650   	    3.66335e+06   	   450   	   1
651   	    3.66335e+06   	   260   	   0
652   	    3.66335e+06   	   871   	   0
653   	    3.66335e+06   	   867   	   1
654   	    3.66335e+06   	   461   	   1
655   	    3.66335e+06   	   954   	   0
656   	    3.66335e+06   	   486   	   1
657   	    3.66335e+06   	   835   	   1
658   	    3.66335e+06   	   866   	   1
659   	    3.66335e+06   	   375   	   0
660   	    3.66335e+06   	   974   	   1
661   	    3.66335e+06   	   95   	   0
662   	    3.66335e+06   	   527   	   0
663   	    3.66335e+06   	   504   	   0
664   	    3.66335e+06   	   156   	   0
665   	    3.66335e+06   	   87   	   0
666   	    3.66335e+06   	   41   	   0
667   	    3.66335e+06   	   527   	   1
668   	    3.66335e+06   	   77   	   0
669   	    3.66335e+06   	   296   	   1
670   	    3.66335e+06   	   632   	   0
671   	    3.66335e+06   	   958   	   1
672   	    3.66335e+06   	   153   	   0
673   	    3.66335e+06   	   571   	   0
674   	    3.66335e+06   	   249   	   1
675   	    3.66335e+06   	   531   	   0
676   	    3.66335e+06   	   475   	   0
677   	    3.66334e+06   	   232   	   1
678   	    3.66334e+06   	   778   	   0
679   	    3.66334e+06   	   306   	   0
680   	    3.66334e+06   	   21   	   0
681   	    3.66334e+06   	   628   	   0
682   	    3.66334e+06   	   813   	   0
683   	    3.66334e+06   	   318   	   1
684   	    3.66334e+06   	   815   	   1
685   	    3.66334e+06   	   763   	   0
686   	    3.66335e+06   	   553   	   1
687   	    3.66334e+06   	   203   	   1
688   	    3.66334e+06   	   561   	   1
689   	    3.66334e+06   	   735   	   0
690   	    3.66334e+06   	   123   	   0
691   	    3.66334e+06   	   941   	   0
692   	    3.66334e+06   	   702   	   0
693   	    3.66334e+06   	   523   	   1
694   	    3.66334e+06   	   559   	   1
695   	    3.66334e+06   	   179   	   1
696   	    3.66334e+06   	   749   	   0
697   	    3.66334e+06   	   240   	   0
698   	    3.66334e+06   	   881   	   1
